id,title,description,agency,collected,freq,api_url,download_url,tags
C21_G27_SED,"Census 2021, G27 Relationship in household by age by sex, State Electoral Divisions (SED 2021 boundaries)","Relationship in household by age by sex data for State Electoral Divisions (SED 2021 boundaries), 2021 Census, Count of persons in occupied private dwellings.
This table is based on place of usual residence.
Excludes persons in 'Visitors only' and 'Other non-classifiable' households.
Please note that there are small random adjustments made to all cell values to protect the confidentiality of data. These adjustments may cause the sum of rows or columns to differ by small amounts from table totals.",ABS,,,,,-;AGEP;Census;Download;Guide;REGION;RLHP;SEXP;TIME_PERIOD;TIME_PERIOD_START;all;data;data|https://www.abs.gov.au/census/guide-census-data;to;true
C21_G27_SUA,"Census 2021, G27 Relationship in household by age by sex, Significant Urban Areas (SUA)","Relationship in household by age by sex data for Significant Urban Areas (SUA), 2021 Census, Count of persons in occupied private dwellings.
This table is based on place of usual residence.
Excludes persons in 'Visitors only' and 'Other non-classifiable' households.
Please note that there are small random adjustments made to all cell values to protect the confidentiality of data. These adjustments may cause the sum of rows or columns to differ by small amounts from table totals.",ABS,,,,,-;AGEP;Census;Download;Guide;REGION;RLHP;SEXP;TIME_PERIOD;TIME_PERIOD_START;all;data;data|https://www.abs.gov.au/census/guide-census-data;to;true
C21_G27_UCL,"Census 2021, G27 Relationship in household by age by sex, Urban Centres, Localities and Section of State (UCL/SOS/SOSR)","Relationship in household by age by sex data for Urban Centres, Localities and Section of State (UCL/SOS/SOSR), 2021 Census, Count of persons in occupied private dwellings.
This table is based on place of usual residence.
Excludes persons in 'Visitors only' and 'Other non-classifiable' households.
Please note that there are small random adjustments made to all cell values to protect the confidentiality of data. These adjustments may cause the sum of rows or columns to differ by small amounts from table totals.",ABS,,,,,-;AGEP;Census;Download;Guide;REGION;RLHP;SEXP;TIME_PERIOD;TIME_PERIOD_START;all;data;data|https://www.abs.gov.au/census/guide-census-data;to;true
C21_G28_CED,"Census 2021, G28 Number of children ever born, Commonwealth Electoral Divisions (CED 2021 boundaries)","Number of children ever born data for Commonwealth Electoral Divisions (CED 2021 boundaries), 2021 Census, Count of females aged 15 years and over.
This table is based on place of usual residence.
Please note that there are small random adjustments made to all cell values to protect the confidentiality of data. These adjustments may cause the sum of rows or columns to differ by small amounts from table totals.",ABS,,,,,-;AGEP;Census;Download;Guide;REGION;TIME_PERIOD;TIME_PERIOD_START;TISRP;all;data;data|https://www.abs.gov.au/census/guide-census-data;to;true
C21_G28_LGA,"Census 2021, G28 Number of children ever born, Local Government Area 2021 (LGA 2021 boundaries)","Number of children ever born data for Local Government Area 2021 (LGA 2021 boundaries), 2021 Census, Count of females aged 15 years and over.
This table is based on place of usual residence.
Please note that there are small random adjustments made to all cell values to protect the confidentiality of data. These adjustments may cause the sum of rows or columns to differ by small amounts from table totals.",ABS,,,,,-;AGEP;Census;Download;Guide;REGION;TIME_PERIOD;TIME_PERIOD_START;TISRP;all;data;data|https://www.abs.gov.au/census/guide-census-data;to;true
C21_G28_POA,"Census 2021, G28 Number of children ever born, Postal Areas (POA)","Number of children ever born data for Postal Areas (POA), 2021 Census, Count of females aged 15 years and over.
This table is based on place of usual residence.
Please note that there are small random adjustments made to all cell values to protect the confidentiality of data. These adjustments may cause the sum of rows or columns to differ by small amounts from table totals.",ABS,,,,,-;AGEP;Census;Download;Guide;REGION;TIME_PERIOD;TIME_PERIOD_START;TISRP;all;data;data|https://www.abs.gov.au/census/guide-census-data;to;true
C21_G28_RA,"Census 2021, G28 Number of children ever born, Remoteness Areas (RA)","Number of children ever born data for Remoteness Areas (RA), 2021 Census, Count of females aged 15 years and over.
This table is based on place of usual residence.
Please note that there are small random adjustments made to all cell values to protect the confidentiality of data. These adjustments may cause the sum of rows or columns to differ by small amounts from table totals.",ABS,,,,,-;AGEPRTP;Census;Download;Guide;REGION;TIME_PERIOD;TIME_PERIOD_START;TISRP;all;data;data|https://www.abs.gov.au/census/guide-census-data;to;true
C21_G28_SA2,"Census 2021, G28 Number of children ever born, Main Statistical Areas Level 2 and up (SA2+)","Number of children ever born data for Main Statistical Areas Level 2 and up (SA2+), 2021 Census, Count of females aged 15 years and over.
This table is based on place of usual residence.
Please note that there are small random adjustments made to all cell values to protect the confidentiality of data. These adjustments may cause the sum of rows or columns to differ by small amounts from table totals.",ABS,,,,,-;AGEP;Census;Download;Guide;REGION;TIME_PERIOD;TIME_PERIOD_START;TISRP;all;data;data|https://www.abs.gov.au/census/guide-census-data;to;true
C21_G28_SAL,"Census 2021, G28 Number of children ever born, Suburbs and Localities (SAL)","Number of children ever born data for Suburbs and Localities (SAL), 2021 Census, Count of females aged 15 years and over.
This table is based on place of usual residence.
Please note that there are small random adjustments made to all cell values to protect the confidentiality of data. These adjustments may cause the sum of rows or columns to differ by small amounts from table totals.",ABS,,,,,-;AGEP;Census;Download;Guide;REGION;TIME_PERIOD;TIME_PERIOD_START;TISRP;all;data;data|https://www.abs.gov.au/census/guide-census-data;to;true
C21_G28_SED,"Census 2021, G28 Number of children ever born, State Electoral Divisions (SED 2021 boundaries)","Number of children ever born data for State Electoral Divisions (SED 2021 boundaries), 2021 Census, Count of females aged 15 years and over.
This table is based on place of usual residence.
Please note that there are small random adjustments made to all cell values to protect the confidentiality of data. These adjustments may cause the sum of rows or columns to differ by small amounts from table totals.",ABS,,,,,-;AGEP;Census;Download;Guide;REGION;TIME_PERIOD;TIME_PERIOD_START;TISRP;all;data;data|https://www.abs.gov.au/census/guide-census-data;to;true
C21_G28_SUA,"Census 2021, G28 Number of children ever born, Significant Urban Areas (SUA)","Number of children ever born data for Significant Urban Areas (SUA), 2021 Census, Count of females aged 15 years and over.
This table is based on place of usual residence.
Please note that there are small random adjustments made to all cell values to protect the confidentiality of data. These adjustments may cause the sum of rows or columns to differ by small amounts from table totals.",ABS,,,,,-;AGEP;Census;Download;Guide;REGION;TIME_PERIOD;TIME_PERIOD_START;TISRP;all;data;data|https://www.abs.gov.au/census/guide-census-data;to;true
C21_G28_UCL,"Census 2021, G28 Number of children ever born, Urban Centres, Localities and Section of State (UCL/SOS/SOSR)","Number of children ever born data for Urban Centres, Localities and Section of State (UCL/SOS/SOSR), 2021 Census, Count of females aged 15 years and over.
This table is based on place of usual residence.
Please note that there are small random adjustments made to all cell values to protect the confidentiality of data. These adjustments may cause the sum of rows or columns to differ by small amounts from table totals.",ABS,,,,,-;AGEP;Census;Download;Guide;REGION;TIME_PERIOD;TIME_PERIOD_START;TISRP;all;data;data|https://www.abs.gov.au/census/guide-census-data;to;true
C21_G29_CED,"Census 2021, G29 Family composition, Commonwealth Electoral Divisions (CED 2021 boundaries)","Family composition data for Commonwealth Electoral Divisions (CED 2021 boundaries), 2021 Census, Count of families and persons in families in occupied private dwellings.
This table is based on place of enumeration.
Includes both same-sex couple families and opposite sex couple families. 
Excludes family members temporarily absent on Census Night. Excludes overseas visitors.
Please note that there are small random adjustments made to all cell values to protect the confidentiality of data. These adjustments may cause the sum of rows or columns to differ by small amounts from table totals.",ABS,,,,,-;Census;Download;FMCF;Guide;REGION;SUM;TIME_PERIOD;TIME_PERIOD_START;all;data;data|https://www.abs.gov.au/census/guide-census-data;to;true
C21_G29_LGA,"Census 2021, G29 Family composition, Local Government Area 2021 (LGA 2021 boundaries)","Family composition data for Local Government Area 2021 (LGA 2021 boundaries), 2021 Census, Count of families and persons in families in occupied private dwellings.
This table is based on place of enumeration.
Includes both same-sex couple families and opposite sex couple families. 
Excludes family members temporarily absent on Census Night. Excludes overseas visitors.
Please note that there are small random adjustments made to all cell values to protect the confidentiality of data. These adjustments may cause the sum of rows or columns to differ by small amounts from table totals.",ABS,,,,,-;Census;Download;FMCF;Guide;REGION;SUM;TIME_PERIOD;TIME_PERIOD_START;all;data;data|https://www.abs.gov.au/census/guide-census-data;to;true
C21_G29_POA,"Census 2021, G29 Family composition, Postal Areas (POA)","Family composition data for Postal Areas (POA), 2021 Census, Count of families and persons in families in occupied private dwellings.
This table is based on place of enumeration.
Includes both same-sex couple families and opposite sex couple families. 
Excludes family members temporarily absent on Census Night. Excludes overseas visitors.
Please note that there are small random adjustments made to all cell values to protect the confidentiality of data. These adjustments may cause the sum of rows or columns to differ by small amounts from table totals.",ABS,,,,,-;Census;Download;FMCF;Guide;REGION;SUM;TIME_PERIOD;TIME_PERIOD_START;all;data;data|https://www.abs.gov.au/census/guide-census-data;to;true
C21_G29_RA,"Census 2021, G29 Family composition, Remoteness Areas (RA)","Family composition data for Remoteness Areas (RA), 2021 Census, Count of families and persons in families in occupied private dwellings.
This table is based on place of enumeration.
Includes both same-sex couple families and opposite sex couple families. 
Excludes family members temporarily absent on Census Night. Excludes overseas visitors.
Please note that there are small random adjustments made to all cell values to protect the confidentiality of data. These adjustments may cause the sum of rows or columns to differ by small amounts from table totals.",ABS,,,,,-;Census;Download;FMCF;Guide;REGION;SUM;TIME_PERIOD;TIME_PERIOD_START;all;data;data|https://www.abs.gov.au/census/guide-census-data;to;true
C21_G29_SA2,"Census 2021, G29 Family composition, Main Statistical Areas Level 2 and up (SA2+)","Family composition data for Main Statistical Areas Level 2 and up (SA2+), 2021 Census, Count of families and persons in families in occupied private dwellings.
This table is based on place of enumeration.
Includes both same-sex couple families and opposite sex couple families. 
Excludes family members temporarily absent on Census Night. Excludes overseas visitors.
Please note that there are small random adjustments made to all cell values to protect the confidentiality of data. These adjustments may cause the sum of rows or columns to differ by small amounts from table totals.",ABS,,,,,-;Census;Download;FMCF;Guide;REGION;SUM;TIME_PERIOD;TIME_PERIOD_START;all;data;data|https://www.abs.gov.au/census/guide-census-data;to;true
C21_G29_SAL,"Census 2021, G29 Family composition, Suburbs and Localities (SAL)","Family composition data for Suburbs and Localities (SAL), 2021 Census, Count of families and persons in families in occupied private dwellings.
This table is based on place of enumeration.
Includes both same-sex couple families and opposite sex couple families. 
Excludes family members temporarily absent on Census Night. Excludes overseas visitors.
Please note that there are small random adjustments made to all cell values to protect the confidentiality of data. These adjustments may cause the sum of rows or columns to differ by small amounts from table totals.",ABS,,,,,-;Census;Download;FMCF;Guide;REGION;SUM;TIME_PERIOD;TIME_PERIOD_START;all;data;data|https://www.abs.gov.au/census/guide-census-data;to;true
C21_G29_SED,"Census 2021, G29 Family composition, State Electoral Divisions (SED 2021 boundaries)","Family composition data for State Electoral Divisions (SED 2021 boundaries), 2021 Census, Count of families and persons in families in occupied private dwellings.
This table is based on place of enumeration.
Includes both same-sex couple families and opposite sex couple families. 
Excludes family members temporarily absent on Census Night. Excludes overseas visitors.
Please note that there are small random adjustments made to all cell values to protect the confidentiality of data. These adjustments may cause the sum of rows or columns to differ by small amounts from table totals.",ABS,,,,,-;Census;Download;FMCF;Guide;REGION;SUM;TIME_PERIOD;TIME_PERIOD_START;all;data;data|https://www.abs.gov.au/census/guide-census-data;to;true
C21_G29_SUA,"Census 2021, G29 Family composition, Significant Urban Areas (SUA)","Family composition data for Significant Urban Areas (SUA), 2021 Census, Count of families and persons in families in occupied private dwellings.
This table is based on place of enumeration.
Includes both same-sex couple families and opposite sex couple families. 
Excludes family members temporarily absent on Census Night. Excludes overseas visitors.
Please note that there are small random adjustments made to all cell values to protect the confidentiality of data. These adjustments may cause the sum of rows or columns to differ by small amounts from table totals.",ABS,,,,,-;Census;Download;FMCF;Guide;REGION;SUM;TIME_PERIOD;TIME_PERIOD_START;all;data;data|https://www.abs.gov.au/census/guide-census-data;to;true
C21_G29_UCL,"Census 2021, G29 Family composition, Urban Centres, Localities and Section of State (UCL/SOS/SOSR)","Family composition data for Urban Centres, Localities and Section of State (UCL/SOS/SOSR), 2021 Census, Count of families and persons in families in occupied private dwellings.
This table is based on place of enumeration.
Includes both same-sex couple families and opposite sex couple families. 
Excludes family members temporarily absent on Census Night. Excludes overseas visitors.
Please note that there are small random adjustments made to all cell values to protect the confidentiality of data. These adjustments may cause the sum of rows or columns to differ by small amounts from table totals.",ABS,,,,,-;Census;Download;FMCF;Guide;REGION;SUM;TIME_PERIOD;TIME_PERIOD_START;all;data;data|https://www.abs.gov.au/census/guide-census-data;to;true
C21_G30_CED,"Census 2021, G30 Family composition and country of birth of parents by age of dependent children, Commonwealth Electoral Divisions (CED 2021 boundaries)","Family composition and country of birth of parents by age of dependent children data for Commonwealth Electoral Divisions (CED 2021 boundaries), 2021 Census, Count of dependent children.
This table is based on place of enumeration.
Comprises children aged under 15 years and dependent students aged 15-24 years who were present at their usual residence on Census Night. Excludes overseas visitors.
Includes both same-sex couple families and opposite sex couple families.
Please note that there are small random adjustments made to all cell values to protect the confidentiality of data. These adjustments may cause the sum of rows or columns to differ by small amounts from table totals.",ABS,,,,,-;AGEP;Census;Download;FMCBPFBPMP;Guide;REGION;TIME_PERIOD;TIME_PERIOD_START;all;data;data|https://www.abs.gov.au/census/guide-census-data;to;true
C21_G30_LGA,"Census 2021, G30 Family composition and country of birth of parents by age of dependent children, Local Government Area 2021 (LGA 2021 boundaries)","Family composition and country of birth of parents by age of dependent children data for Local Government Area 2021 (LGA 2021 boundaries), 2021 Census, Count of dependent children.
This table is based on place of enumeration.
Comprises children aged under 15 years and dependent students aged 15-24 years who were present at their usual residence on Census Night. Excludes overseas visitors.
Includes both same-sex couple families and opposite sex couple families.
Please note that there are small random adjustments made to all cell values to protect the confidentiality of data. These adjustments may cause the sum of rows or columns to differ by small amounts from table totals.",ABS,,,,,-;AGEP;Census;Download;FMCBPFBPMP;Guide;REGION;TIME_PERIOD;TIME_PERIOD_START;all;data;data|https://www.abs.gov.au/census/guide-census-data;to;true
C21_G30_POA,"Census 2021, G30 Family composition and country of birth of parents by age of dependent children, Postal Areas (POA)","Family composition and country of birth of parents by age of dependent children data for Postal Areas (POA), 2021 Census, Count of dependent children.
This table is based on place of enumeration.
Comprises children aged under 15 years and dependent students aged 15-24 years who were present at their usual residence on Census Night. Excludes overseas visitors.
Includes both same-sex couple families and opposite sex couple families.
Please note that there are small random adjustments made to all cell values to protect the confidentiality of data. These adjustments may cause the sum of rows or columns to differ by small amounts from table totals.",ABS,,,,,-;AGEP;Census;Download;FMCBPFBPMP;Guide;REGION;TIME_PERIOD;TIME_PERIOD_START;all;data;data|https://www.abs.gov.au/census/guide-census-data;to;true
C21_G30_RA,"Census 2021, G30 Family composition and country of birth of parents by age of dependent children, Remoteness Areas (RA)","Family composition and country of birth of parents by age of dependent children data for Remoteness Areas (RA), 2021 Census, Count of dependent children.
This table is based on place of enumeration.
Comprises children aged under 15 years and dependent students aged 15-24 years who were present at their usual residence on Census Night. Excludes overseas visitors.
Includes both same-sex couple families and opposite sex couple families.
Please note that there are small random adjustments made to all cell values to protect the confidentiality of data. These adjustments may cause the sum of rows or columns to differ by small amounts from table totals.",ABS,,,,,-;AGEP;Census;Download;FMCBPFBPMP;Guide;REGION;TIME_PERIOD;TIME_PERIOD_START;all;data;data|https://www.abs.gov.au/census/guide-census-data;to;true
C21_G30_SA2,"Census 2021, G30 Family composition and country of birth of parents by age of dependent children, Main Statistical Areas Level 2 and up (SA2+)","Family composition and country of birth of parents by age of dependent children data for Main Statistical Areas Level 2 and up (SA2+), 2021 Census, Count of dependent children.
This table is based on place of enumeration.
Comprises children aged under 15 years and dependent students aged 15-24 years who were present at their usual residence on Census Night. Excludes overseas visitors.
Includes both same-sex couple families and opposite sex couple families.
Please note that there are small random adjustments made to all cell values to protect the confidentiality of data. These adjustments may cause the sum of rows or columns to differ by small amounts from table totals.",ABS,,,,,-;AGEP;Census;Download;FMCBPFBPMP;Guide;REGION;TIME_PERIOD;TIME_PERIOD_START;all;data;data|https://www.abs.gov.au/census/guide-census-data;to;true
C21_G30_SAL,"Census 2021, G30 Family composition and country of birth of parents by age of dependent children, Suburbs and Localities (SAL)","Family composition and country of birth of parents by age of dependent children data for Suburbs and Localities (SAL), 2021 Census, Count of dependent children.
This table is based on place of enumeration.
Comprises children aged under 15 years and dependent students aged 15-24 years who were present at their usual residence on Census Night. Excludes overseas visitors.
Includes both same-sex couple families and opposite sex couple families.
Please note that there are small random adjustments made to all cell values to protect the confidentiality of data. These adjustments may cause the sum of rows or columns to differ by small amounts from table totals.",ABS,,,,,-;AGEP;Census;Download;FMCBPFBPMP;Guide;REGION;TIME_PERIOD;TIME_PERIOD_START;all;data;data|https://www.abs.gov.au/census/guide-census-data;to;true
C21_G30_SED,"Census 2021, G30 Family composition and country of birth of parents by age of dependent children, State Electoral Divisions (SED 2021 boundaries)","Family composition and country of birth of parents by age of dependent children data for State Electoral Divisions (SED 2021 boundaries), 2021 Census, Count of dependent children.
This table is based on place of enumeration.
Comprises children aged under 15 years and dependent students aged 15-24 years who were present at their usual residence on Census Night. Excludes overseas visitors.
Includes both same-sex couple families and opposite sex couple families.
Please note that there are small random adjustments made to all cell values to protect the confidentiality of data. These adjustments may cause the sum of rows or columns to differ by small amounts from table totals.",ABS,,,,,-;AGEP;Census;Download;FMCBPFBPMP;Guide;REGION;TIME_PERIOD;TIME_PERIOD_START;all;data;data|https://www.abs.gov.au/census/guide-census-data;to;true
C21_G30_SUA,"Census 2021, G30 Family composition and country of birth of parents by age of dependent children, Significant Urban Areas (SUA)","Family composition and country of birth of parents by age of dependent children data for Significant Urban Areas (SUA), 2021 Census, Count of dependent children.
This table is based on place of enumeration.
Comprises children aged under 15 years and dependent students aged 15-24 years who were present at their usual residence on Census Night. Excludes overseas visitors.
Includes both same-sex couple families and opposite sex couple families.
Please note that there are small random adjustments made to all cell values to protect the confidentiality of data. These adjustments may cause the sum of rows or columns to differ by small amounts from table totals.",ABS,,,,,-;AGEP;Census;Download;FMCBPFBPMP;Guide;REGION;TIME_PERIOD;TIME_PERIOD_START;all;data;data|https://www.abs.gov.au/census/guide-census-data;to;true
C21_G30_UCL,"Census 2021, G30 Family composition and country of birth of parents by age of dependent children, Urban Centres, Localities and Section of State (UCL/SOS/SOSR)","Family composition and country of birth of parents by age of dependent children data for Urban Centres, Localities and Section of State (UCL/SOS/SOSR), 2021 Census, Count of dependent children.
This table is based on place of enumeration.
Comprises children aged under 15 years and dependent students aged 15-24 years who were present at their usual residence on Census Night. Excludes overseas visitors.
Includes both same-sex couple families and opposite sex couple families.
Please note that there are small random adjustments made to all cell values to protect the confidentiality of data. These adjustments may cause the sum of rows or columns to differ by small amounts from table totals.",ABS,,,,,-;AGEP;Census;Download;FMCBPFBPMP;Guide;REGION;TIME_PERIOD;TIME_PERIOD_START;all;data;data|https://www.abs.gov.au/census/guide-census-data;to;true
C21_G31_CED,"Census 2021, G31 Family blending, Commonwealth Electoral Divisions (CED 2021 boundaries)","Family blending data for Commonwealth Electoral Divisions (CED 2021 boundaries), 2021 Census, Count of couple families with children.
This table is based on place of enumeration.
Excludes 'Couple families with no children', 'One parent families' and 'Other families'. Excludes families in: 'Non-family/Non-classifiable households', 'Non-private dwellings' and 'Migratory, off-shore and shipping' SA1s. Excludes overseas visitors.
Includes both same-sex couple families and opposite sex couple families. 
Please note that there are small random adjustments made to all cell values to protect the confidentiality of data. These adjustments may cause the sum of rows or columns to differ by small amounts from table totals.",ABS,,,,,-;Census;Download;FBLF;Guide;REGION;SUM;TIME_PERIOD;TIME_PERIOD_START;all;data;data|https://www.abs.gov.au/census/guide-census-data;to;true
C21_G31_LGA,"Census 2021, G31 Family blending, Local Government Area 2021 (LGA 2021 boundaries)","Family blending data for Local Government Area 2021 (LGA 2021 boundaries), 2021 Census, Count of couple families with children.
This table is based on place of enumeration.
Excludes 'Couple families with no children', 'One parent families' and 'Other families'. Excludes families in: 'Non-family/Non-classifiable households', 'Non-private dwellings' and 'Migratory, off-shore and shipping' SA1s. Excludes overseas visitors.
Includes both same-sex couple families and opposite sex couple families. 
Please note that there are small random adjustments made to all cell values to protect the confidentiality of data. These adjustments may cause the sum of rows or columns to differ by small amounts from table totals.",ABS,,,,,-;Census;Download;FBLF;Guide;REGION;SUM;TIME_PERIOD;TIME_PERIOD_START;all;data;data|https://www.abs.gov.au/census/guide-census-data;to;true
C21_G31_POA,"Census 2021, G31 Family blending, Postal Areas (POA)","Family blending data for Postal Areas (POA), 2021 Census, Count of couple families with children.
This table is based on place of enumeration.
Excludes 'Couple families with no children', 'One parent families' and 'Other families'. Excludes families in: 'Non-family/Non-classifiable households', 'Non-private dwellings' and 'Migratory, off-shore and shipping' SA1s. Excludes overseas visitors.
Includes both same-sex couple families and opposite sex couple families. 
Please note that there are small random adjustments made to all cell values to protect the confidentiality of data. These adjustments may cause the sum of rows or columns to differ by small amounts from table totals.",ABS,,,,,-;Census;Download;FBLF;Guide;REGION;SUM;TIME_PERIOD;TIME_PERIOD_START;all;data;data|https://www.abs.gov.au/census/guide-census-data;to;true
C21_G31_RA,"Census 2021, G31 Family blending, Remoteness Areas (RA)","Family blending data for Remoteness Areas (RA), 2021 Census, Count of couple families with children.
This table is based on place of enumeration.
Excludes 'Couple families with no children', 'One parent families' and 'Other families'. Excludes families in: 'Non-family/Non-classifiable households', 'Non-private dwellings' and 'Migratory, off-shore and shipping' SA1s. Excludes overseas visitors.
Includes both same-sex couple families and opposite sex couple families. 
Please note that there are small random adjustments made to all cell values to protect the confidentiality of data. These adjustments may cause the sum of rows or columns to differ by small amounts from table totals.",ABS,,,,,-;Census;Download;FBLF;Guide;REGION;SUM;TIME_PERIOD;TIME_PERIOD_START;all;data;data|https://www.abs.gov.au/census/guide-census-data;to;true
C21_G31_SA2,"Census 2021, G31 Family blending, Main Statistical Areas Level 2 and up (SA2+)","Family blending data for Main Statistical Areas Level 2 and up (SA2+), 2021 Census, Count of couple families with children.
This table is based on place of enumeration.
Excludes 'Couple families with no children', 'One parent families' and 'Other families'. Excludes families in: 'Non-family/Non-classifiable households', 'Non-private dwellings' and 'Migratory, off-shore and shipping' SA1s. Excludes overseas visitors.
Includes both same-sex couple families and opposite sex couple families. 
Please note that there are small random adjustments made to all cell values to protect the confidentiality of data. These adjustments may cause the sum of rows or columns to differ by small amounts from table totals.",ABS,,,,,-;Census;Download;FBLF;Guide;REGION;SUM;TIME_PERIOD;TIME_PERIOD_START;all;data;data|https://www.abs.gov.au/census/guide-census-data;to;true
C21_G31_SAL,"Census 2021, G31 Family blending, Suburbs and Localities (SAL)","Family blending data for Suburbs and Localities (SAL), 2021 Census, Count of couple families with children.
This table is based on place of enumeration.
Excludes 'Couple families with no children', 'One parent families' and 'Other families'. Excludes families in: 'Non-family/Non-classifiable households', 'Non-private dwellings' and 'Migratory, off-shore and shipping' SA1s. Excludes overseas visitors.
Includes both same-sex couple families and opposite sex couple families. 
Please note that there are small random adjustments made to all cell values to protect the confidentiality of data. These adjustments may cause the sum of rows or columns to differ by small amounts from table totals.",ABS,,,,,-;Census;Download;FBLF;Guide;REGION;SUM;TIME_PERIOD;TIME_PERIOD_START;all;data;data|https://www.abs.gov.au/census/guide-census-data;to;true
C21_G31_SED,"Census 2021, G31 Family blending, State Electoral Divisions (SED 2021 boundaries)","Family blending data for State Electoral Divisions (SED 2021 boundaries), 2021 Census, Count of couple families with children.
This table is based on place of enumeration.
Excludes 'Couple families with no children', 'One parent families' and 'Other families'. Excludes families in: 'Non-family/Non-classifiable households', 'Non-private dwellings' and 'Migratory, off-shore and shipping' SA1s. Excludes overseas visitors.
Includes both same-sex couple families and opposite sex couple families. 
Please note that there are small random adjustments made to all cell values to protect the confidentiality of data. These adjustments may cause the sum of rows or columns to differ by small amounts from table totals.",ABS,,,,,-;Census;Download;FBLF;Guide;REGION;SUM;TIME_PERIOD;TIME_PERIOD_START;all;data;data|https://www.abs.gov.au/census/guide-census-data;to;true
C21_G31_SUA,"Census 2021, G31 Family blending, Significant Urban Areas (SUA)","Family blending data for Significant Urban Areas (SUA), 2021 Census, Count of couple families with children.
This table is based on place of enumeration.
Excludes 'Couple families with no children', 'One parent families' and 'Other families'. Excludes families in: 'Non-family/Non-classifiable households', 'Non-private dwellings' and 'Migratory, off-shore and shipping' SA1s. Excludes overseas visitors.
Includes both same-sex couple families and opposite sex couple families. 
Please note that there are small random adjustments made to all cell values to protect the confidentiality of data. These adjustments may cause the sum of rows or columns to differ by small amounts from table totals.",ABS,,,,,-;Census;Download;FBLF;Guide;REGION;SUM;TIME_PERIOD;TIME_PERIOD_START;all;data;data|https://www.abs.gov.au/census/guide-census-data;to;true
C21_G31_UCL,"Census 2021, G31 Family blending, Urban Centres, Localities and Section of State (UCL/SOS/SOSR)","Family blending data for Urban Centres, Localities and Section of State (UCL/SOS/SOSR), 2021 Census, Count of couple families with children.
This table is based on place of enumeration.
Excludes 'Couple families with no children', 'One parent families' and 'Other families'. Excludes families in: 'Non-family/Non-classifiable households', 'Non-private dwellings' and 'Migratory, off-shore and shipping' SA1s. Excludes overseas visitors.
Includes both same-sex couple families and opposite sex couple families. 
Please note that there are small random adjustments made to all cell values to protect the confidentiality of data. These adjustments may cause the sum of rows or columns to differ by small amounts from table totals.",ABS,,,,,-;Census;Download;FBLF;Guide;REGION;SUM;TIME_PERIOD;TIME_PERIOD_START;all;data;data|https://www.abs.gov.au/census/guide-census-data;to;true
C21_G32_CED,"Census 2021, G32 Total family income (weekly) by family composition, Commonwealth Electoral Divisions (CED 2021 boundaries)","Total family income (weekly) by family composition data for Commonwealth Electoral Divisions (CED 2021 boundaries), 2021 Census, Count of families in family households.
This table is based on place of enumeration.
Includes both same-sex couple families and opposite sex couple families. 
Excludes 'Lone person', 'Group', 'Visitors only' and 'Other non-classifiable' households. Excludes overseas visitors.
Please note that there are small random adjustments made to all cell values to protect the confidentiality of data. These adjustments may cause the sum of rows or columns to differ by small amounts from table totals.",ABS,,,,,-;Census;Download;FINF;FMCF;Guide;REGION;TIME_PERIOD;TIME_PERIOD_START;all;data;data|https://www.abs.gov.au/census/guide-census-data;to;true
C21_G32_LGA,"Census 2021, G32 Total family income (weekly) by family composition, Local Government Area 2021 (LGA 2021 boundaries)","Total family income (weekly) by family composition data for Local Government Area 2021 (LGA 2021 boundaries), 2021 Census, Count of families in family households.
This table is based on place of enumeration.
Includes both same-sex couple families and opposite sex couple families. 
Excludes 'Lone person', 'Group', 'Visitors only' and 'Other non-classifiable' households. Excludes overseas visitors.
Please note that there are small random adjustments made to all cell values to protect the confidentiality of data. These adjustments may cause the sum of rows or columns to differ by small amounts from table totals.",ABS,,,,,-;Census;Download;FINF;FMCF;Guide;REGION;TIME_PERIOD;TIME_PERIOD_START;all;data;data|https://www.abs.gov.au/census/guide-census-data;to;true
C21_G32_POA,"Census 2021, G32 Total family income (weekly) by family composition, Postal Areas (POA)","Total family income (weekly) by family composition data for Postal Areas (POA), 2021 Census, Count of families in family households.
This table is based on place of enumeration.
Includes both same-sex couple families and opposite sex couple families. 
Excludes 'Lone person', 'Group', 'Visitors only' and 'Other non-classifiable' households. Excludes overseas visitors.
Please note that there are small random adjustments made to all cell values to protect the confidentiality of data. These adjustments may cause the sum of rows or columns to differ by small amounts from table totals.",ABS,,,,,-;Census;Download;FINF;FMCF;Guide;REGION;TIME_PERIOD;TIME_PERIOD_START;all;data;data|https://www.abs.gov.au/census/guide-census-data;to;true
C21_G32_RA,"Census 2021, G32 Total family income (weekly) by family composition, Remoteness Areas (RA)","Total family income (weekly) by family composition data for Remoteness Areas (RA), 2021 Census, Count of families in family households.
This table is based on place of enumeration.
Includes both same-sex couple families and opposite sex couple families. 
Excludes 'Lone person', 'Group', 'Visitors only' and 'Other non-classifiable' households. Excludes overseas visitors.
Please note that there are small random adjustments made to all cell values to protect the confidentiality of data. These adjustments may cause the sum of rows or columns to differ by small amounts from table totals.",ABS,,,,,-;Census;Download;FINF;FMCF;Guide;REGION;TIME_PERIOD;TIME_PERIOD_START;all;data;data|https://www.abs.gov.au/census/guide-census-data;to;true
